필드명,필드길이,필드띄어쓰기,필드특수문자,필드특수문자수
서울특별시,5,0,No,0
부산광역시,5,0,No,0
대구광역시,5,0,No,0
인천광역시,5,0,No,0
광주광역시,5,0,No,0
대전광역시,5,0,No,0
울산광역시,5,0,No,0
경기도,3,0,No,0
충청북도,4,0,No,0
충청남도,4,0,No,0
전라북도,4,0,No,0
전라남도,4,0,No,0
경상북도,4,0,No,0
경상남도,4,0,No,0
강원도 ,3,0,No,0
제주도,3,0,No,0
세종특별자치시,7,0,No,0
기타,2,0,No,0
연월중,3,0,No,0
10백만원이하,7,0,No,0
20백만원이하,7,0,No,0
30백만원이하,7,0,No,0
40백만원이하,7,0,No,0
50백만원이하,7,0,No,0
60백만원이하,7,0,No,0
70백만원이하,7,0,No,0
80백만원이하,7,0,No,0
90백만원이하,7,0,No,0
100백만원이하,8,0,No,0
100백만원초과,8,0,No,0
연월중,3,0,No,0
10백만원이하,7,0,No,0
20백만원이하,7,0,No,0
30백만원이하,7,0,No,0
40백만원이하,7,0,No,0
50백만원이하,7,0,No,0
60백만원이하,7,0,No,0
70백만원이하,7,0,No,0
80백만원이하,7,0,No,0
90백만원이하,7,0,No,0
100백만원이하,8,0,No,0
100백만원초과,8,0,No,0
연월중,3,0,No,0
개인위탁,4,0,No,0
개인직접,4,0,No,0
연월중,3,0,No,0
개인위탁,4,0,No,0
개인직접,4,0,No,0
연월중,3,0,No,0
서울특별시,5,0,No,0
부산광역시,5,0,No,0
대구광역시,5,0,No,0
인천광역시,5,0,No,0
광주광역시,5,0,No,0
대전광역시,5,0,No,0
울산광역시,5,0,No,0
경기도,3,0,No,0
충청북도,4,0,No,0
충청남도,4,0,No,0
전라북도,4,0,No,0
전라남도,4,0,No,0
경상북도,4,0,No,0
경상남도,4,0,No,0
강원도 ,3,0,No,0
제주도,3,0,No,0
세종특별자치시,7,0,No,0
기타,2,0,No,0
연월중,3,0,No,0
서울특별시,5,0,No,0
부산광역시,5,0,No,0
대구광역시,5,0,No,0
인천광역시,5,0,No,0
광주광역시,5,0,No,0
대전광역시,5,0,No,0
울산광역시,5,0,No,0
경기도,3,0,No,0
충청북도,4,0,No,0
충청남도,4,0,No,0
전라북도,4,0,No,0
전라남도,4,0,No,0
경상북도,4,0,No,0
경상남도,4,0,No,0
강원도 ,3,0,No,0
제주도,3,0,No,0
세종특별자치시,7,0,No,0
기타,2,0,No,0
연월중1),5,0,Yes,1
합계Total,7,0,No,0
DTI2) 10% 이하,12,2,Yes,2
10%초과 ~ 20%이하,13,2,Yes,3
20%초과 ~ 30%이하,13,2,Yes,3
30%초과 ~ 40%이하,13,2,Yes,3
40%초과 ~ 50%이하,13,2,Yes,3
50%초과 ,5,0,Yes,1
연월중,3,0,No,0
연월중1),5,0,Yes,1
합계Total,7,0,No,0
LTV2) 35% 이하,12,2,Yes,2
35%초과 ~ 40%이하,13,2,Yes,3
40%초과 ~ 45%이하,13,2,Yes,3
45%초과 ~ 50%이하,13,2,Yes,3
50%초과 ~ 55%이하,13,2,Yes,3
55%초과 ~ 60%이하,13,2,Yes,3
60%초과 ~ 65%이하,13,2,Yes,3
65%초과,5,0,Yes,1
연월중,3,0,No,0
연월중,3,0,No,0
합계,2,0,No,0
하나은행,4,0,No,0
외환은행,4,0,No,0
국민은행,4,0,No,0
우리은행,4,0,No,0
한국스탠다드차타드은행,11,0,No,0
삼성생명,4,0,No,0
기업은행,4,0,No,0
한화생명,4,0,No,0
농협은행,4,0,No,0
삼성화재,4,0,No,0
신한은행,4,0,No,0
대구은행,4,0,No,0
수협은행,4,0,No,0
한국씨티은행,6,0,No,0
경남은행,4,0,No,0
광주은행,4,0,No,0
부산은행,4,0,No,0
제주은행,4,0,No,0
흥국생명,4,0,No,0
전북은행,4,0,No,0
기타2),4,0,Yes,1
연월중,3,0,No,0
연월중1),5,0,Yes,1
합계Total,7,0,No,0
10년,3,0,No,0
15년,3,0,No,0
20년,3,0,No,0
30년,3,0,No,0
연월중1),5,0,Yes,1
합계Total,7,0,No,0
1천만원 이하,7,1,No,0
1천만원 초과 ~ 2천만원 이하,17,4,Yes,1
2천만원 초과 ~ 3천만원 이하 ,17,4,Yes,1
3천만원 초과 ~ 4천만원 이하,17,4,Yes,1
4천만원 초과 ~ 5천만원 이하,17,4,Yes,1
5천만원 초과 ~ 7천만원 이하,17,4,Yes,1
7천만원 초과 ~ 1억원 이하,16,4,Yes,1
1억원 초과,6,1,No,0
연월중,3,0,No,0
연월중1),5,0,Yes,1
합계Total,7,0,No,0
25세 미만,6,1,No,0
25세 ~ 29세,9,2,Yes,1
30세 ~ 34세,9,2,Yes,1
35세 ~ 39세,9,2,Yes,1
40세 ~ 44세,9,2,Yes,1
45세 ~ 49세,9,2,Yes,1
50세 ~ 54세,9,2,Yes,1
55세 이상,6,1,No,0
연월중,3,0,No,0
연월중1),5,0,Yes,1
합계Total,7,0,No,0
구입,2,0,No,0
보전,2,0,No,0
상환,2,0,No,0
연월중1),5,0,Yes,1
합계Total,7,0,No,0
다세대 주택,6,1,No,0
단독주택,4,0,No,0
아파트,3,0,No,0
연립주택,4,0,No,0
연월중,3,0,No,0
전국,2,0,No,0
서울,2,0,No,0
부산,2,0,No,0
대구,2,0,No,0
인천,2,0,No,0
광주,2,0,No,0
대전,2,0,No,0
울산,2,0,No,0
세종,2,0,No,0
경기,2,0,No,0
강원,2,0,No,0
충북,2,0,No,0
충남,2,0,No,0
전북,2,0,No,0
전남,2,0,No,0
경북,2,0,No,0
경남,2,0,No,0
제주,2,0,No,0
기타,2,0,No,0
연월중,3,0,No,0
연월말,3,0,No,0
판매금액1),6,0,Yes,1
누적잔액2),6,0,Yes,1
적용금리3),6,0,Yes,1
금리적용기준일,7,0,No,0
연월중,3,0,No,0
1억원이하,5,0,No,0
5억원이하,5,0,No,0
10억원이하,6,0,No,0
50억원이하,6,0,No,0
100억원이하,7,0,No,0
500억원이하,7,0,No,0
100억원이하,7,0,No,0
연월중,3,0,No,0
1억원이하,5,0,No,0
5억원이하,5,0,No,0
10억원이하,6,0,No,0
50억원이하,6,0,No,0
100억원이하,7,0,No,0
500억원이하,7,0,No,0
100억원이하,7,0,No,0
건설자금,4,0,No,0
임대중도금,5,0,No,0
합계,2,0,No,0
건설자금,4,0,No,0
임대중도금,5,0,No,0
합계,2,0,No,0
연월중,3,0,No,0
서울특별시,5,0,No,0
부산광역시,5,0,No,0
대구광역시,5,0,No,0
인천광역시,5,0,No,0
광주광역시,5,0,No,0
대전광역시,5,0,No,0
울산광역시,5,0,No,0
경기도,3,0,No,0
충청북도,4,0,No,0
충청남도,4,0,No,0
전라북도,4,0,No,0
전라남도,4,0,No,0
경상북도,4,0,No,0
경상남도,4,0,No,0
강원도 ,3,0,No,0
제주도,3,0,No,0
세종특별자치시,7,0,No,0
기타,2,0,No,0
연월중,3,0,No,0
서울특별시,5,0,No,0
부산광역시,5,0,No,0
대구광역시,5,0,No,0
인천광역시,5,0,No,0
광주광역시,5,0,No,0
대전광역시,5,0,No,0
울산광역시,5,0,No,0
경기도,3,0,No,0
충청북도,4,0,No,0
충청남도,4,0,No,0
전라북도,4,0,No,0
전라남도,4,0,No,0
경상북도,4,0,No,0
경상남도,4,0,No,0
강원도 ,3,0,No,0
제주도,3,0,No,0
세종특별자치시,7,0,No,0
기타,2,0,No,0
연월중,3,0,No,0
1억원이하,5,0,No,0
5억원이하,5,0,No,0
10억원이하,6,0,No,0
50억원이하,6,0,No,0
100억원이하,7,0,No,0
500억원이하,7,0,No,0
100억원이하,7,0,No,0
연월중,3,0,No,0
1억원이하,5,0,No,0
5억원이하,5,0,No,0
10억원이하,6,0,No,0
50억원이하,6,0,No,0
100억원이하,7,0,No,0
500억원이하,7,0,No,0
100억원이하,7,0,No,0
PF보증,4,0,No,0
건설운전,4,0,No,0
건설자금,4,0,No,0
구상채권회수,6,0,No,0
미분양주택,5,0,No,0
유동화회사보증,7,0,No,0
합계,2,0,No,0
PF보증,4,0,No,0
건설운전,4,0,No,0
건설자금,4,0,No,0
구상채권회수,6,0,No,0
미분양주택,5,0,No,0
유동화회사보증,7,0,No,0
합계,2,0,No,0
연월중,3,0,No,0
서울특별시,5,0,No,0
부산광역시,5,0,No,0
대구광역시,5,0,No,0
인천광역시,5,0,No,0
광주광역시,5,0,No,0
대전광역시,5,0,No,0
울산광역시,5,0,No,0
경기도,3,0,No,0
충청북도,4,0,No,0
충청남도,4,0,No,0
전라북도,4,0,No,0
전라남도,4,0,No,0
경상북도,4,0,No,0
경상남도,4,0,No,0
강원도 ,3,0,No,0
제주도,3,0,No,0
세종특별자치시,7,0,No,0
기타,2,0,No,0
연월중,3,0,No,0
서울특별시,5,0,No,0
부산광역시,5,0,No,0
대구광역시,5,0,No,0
인천광역시,5,0,No,0
광주광역시,5,0,No,0
대전광역시,5,0,No,0
울산광역시,5,0,No,0
경기도,3,0,No,0
충청북도,4,0,No,0
충청남도,4,0,No,0
전라북도,4,0,No,0
전라남도,4,0,No,0
경상북도,4,0,No,0
경상남도,4,0,No,0
강원도 ,3,0,No,0
제주도,3,0,No,0
세종특별자치시,7,0,No,0
기타,2,0,No,0
구분,2,0,No,0
발행내역,4,0,No,0
상환내역,4,0,No,0
잔액(콜옵션 행사후 조정된 스케즐),19,3,Yes,2
비고,2,0,No,0
구분,2,0,No,0
발행내역,4,0,No,0
상환내역,4,0,No,0
잔액(콜옵션 행사후 조정된 스케즐),19,3,Yes,2
구분,2,0,No,0
1월,2,0,No,0
2월,2,0,No,0
3월,2,0,No,0
4월,2,0,No,0
5월,2,0,No,0
6월,2,0,No,0
7월,2,0,No,0
8월,2,0,No,0
9월,2,0,No,0
10월,3,0,No,0
11월,3,0,No,0
12월,3,0,No,0
2014 누계,7,1,No,0
MBS,3,0,No,0
SLBS,4,0,No,0
전월잔액,4,0,No,0
지급보증이행 발생액,10,1,No,0
지급보증이행 발생일자,11,1,No,0
지급보증이행 상환액,10,1,No,0
지급보증이행 잔액,9,1,No,0
발생횟수,4,0,No,0
구분,2,0,No,0
KMC MBS (a),11,2,Yes,2
KHFC MBS (b),12,2,Yes,2
KHFC SLBS (c),13,2,Yes,2
총계 (a+b+c),10,1,Yes,4
KMC MBS (a),11,2,Yes,2
KHFC MBS (b),12,2,Yes,2
KHFC SLBS (c),13,2,Yes,2
총   계,5,3,No,0
발행액,3,0,No,0
상환액,3,0,No,0
발행잔액,4,0,No,0
구분,2,0,No,0
선순위 증권,6,1,No,0
후순위 증권,6,1,No,0
합계,2,0,No,0
발행일,3,0,No,0
발행액,3,0,No,0
상환액,3,0,No,0
발행잔액,4,0,No,0
상환율,3,0,No,0
구 분,3,1,No,0
당월말 여유금액 (운용현황),15,2,Yes,2
전월대비증감,6,0,No,0
보통예금(MMDA),10,0,Yes,2
정기예금,4,0,No,0
환매조건부채권(RP),11,0,Yes,2
정기예치금(CD),9,0,Yes,2
유가증권*,5,0,Yes,1
구분,2,0,No,0
MBS,3,0,No,0
KMC,3,0,No,0
SLBS,4,0,No,0
KHFC,4,0,No,0
원본,2,0,No,0
배당,2,0,No,0
총계,2,0,No,0
소계,2,0,No,0
구분,2,0,No,0
유동화코드,5,0,No,0
 원금(선순위) ,7,0,Yes,2
 이자 ,2,0,No,0
합계,2,0,No,0
구분,2,0,No,0
MBS,3,0,No,0
KMC,3,0,No,0
SLBS,4,0,No,0
KHFC,4,0,No,0
총계,2,0,No,0
소계,2,0,No,0
연월말,3,0,No,0
판매금액1),6,0,Yes,1
누적잔액2),6,0,Yes,1
평균 대출금리3),9,1,Yes,1
분기말,3,0,No,0
전국,2,0,No,0
서울,2,0,No,0
부산,2,0,No,0
대구 ,2,0,No,0
인천 ,2,0,No,0
광주,2,0,No,0
대전,2,0,No,0
울산,2,0,No,0
경기,2,0,No,0
강원,2,0,No,0
충북 ,2,0,No,0
충남 ,2,0,No,0
전북 ,2,0,No,0
전남 ,2,0,No,0
경북 ,2,0,No,0
경남 ,2,0,No,0
제주 ,2,0,No,0
분기말,3,0,No,0
연월중,3,0,No,0
합계,2,0,No,0
국민주택기금,6,0,No,0
국민은행           ,4,0,No,0
우리은행             ,4,0,No,0
신한은행                 ,4,0,No,0
한국시티     은행,11,5,No,0
하나은행                ,4,0,No,0
농협은행/수협은행,9,0,Yes,1
외환은행                 ,4,0,No,0
기타은행               ,4,0,No,0
연월중,3,0,No,0
합계,2,0,No,0
국민주택기금,6,0,No,0
국민은행           ,4,0,No,0
우리은행             ,4,0,No,0
신한은행                 ,4,0,No,0
한국시티은행,6,0,No,0
하나은행                ,4,0,No,0
농협은행/수협은행,9,0,Yes,1
외환은행                 ,4,0,No,0
기타은행               ,4,0,No,0
연월중,3,0,No,0
합계Total,7,0,No,0
Individual,10,0,No,0
Housing builder,15,1,No,0
구입  Purchase,12,2,No,0
전세  Lease,9,2,No,0
중도금 Partial payment for the apartment purchased,47,6,No,0
임대보증금반환  Guarantee rental refund,32,4,No,0
개량  Renovation,14,2,No,0
소계  Sub-total,13,2,Yes,1
세대수(호) ,6,0,Yes,2
금액 ,2,0,No,0
연월말,3,0,No,0
합계Total,7,0,No,0
Individual,10,0,No,0
Housing builder,15,1,No,0
구입  Purchase,12,2,No,0
전세  Lease,9,2,No,0
중도금 Partial payment for the apartment purchased,47,6,No,0
임대보증금반환  Guarantee rental refund,32,4,No,0
개량  Renovation,14,2,No,0
소계  Sub-total,13,2,Yes,1
세대수(호) ,6,0,Yes,2
금액 ,2,0,No,0
연월말,3,0,No,0
기본재산,4,0,No,0
보증승낙,4,0,No,0
보증해지,4,0,No,0
보증잔액,4,0,No,0
Capital funds,13,1,No,0
세대수(호),6,0,Yes,2
금액,2,0,No,0
연월중,3,0,No,0
전국,2,0,No,0
서울,2,0,No,0
부산,2,0,No,0
대구 ,2,0,No,0
인천 ,2,0,No,0
광주,2,0,No,0
대전,2,0,No,0
울산,2,0,No,0
세종,2,0,No,0
경기,2,0,No,0
강원,2,0,No,0
충북 ,2,0,No,0
충남 ,2,0,No,0
전북 ,2,0,No,0
전남 ,2,0,No,0
경북 ,2,0,No,0
경남 ,2,0,No,0
제주 ,2,0,No,0
기타 ,2,0,No,0
연월중,3,0,No,0
연월말,3,0,No,0
합계,2,0,No,0
순증,2,0,No,0
금융기관별   Lenders,15,3,No,0
금리유형별2)  Type of interest rate,30,5,Yes,1
자금용도별  Loan Purpose,19,3,No,0
연월말,3,0,No,0
연월중,3,0,No,0
합계,2,0,No,0
국민은행,4,0,No,0
기업은행,4,0,No,0
농협은행,4,0,No,0
신한은행,4,0,No,0
우리은행,4,0,No,0
하나은행,4,0,No,0
광주은행,4,0,No,0
대구은행,4,0,No,0
부산은행,4,0,No,0
전북은행,4,0,No,0
경남은행,4,0,No,0
외환은행                 ,4,0,No,0
기타2),4,0,Yes,1
연월중,3,0,No,0
합계,2,0,No,0
국민은행,4,0,No,0
기업은행,4,0,No,0
농협은행,4,0,No,0
신한은행,4,0,No,0
우리은행,4,0,No,0
하나은행,4,0,No,0
광주은행,4,0,No,0
대구은행,4,0,No,0
부산은행,4,0,No,0
전북은행,4,0,No,0
경남은행,4,0,No,0
외환은행                 ,4,0,No,0
기타2),4,0,Yes,1
연월말,3,0,No,0
보증공급,4,0,No,0
보증해지,4,0,No,0
보증잔액,4,0,No,0
연월중,3,0,No,0
합계,2,0,No,0
정액형1),5,0,Yes,1
증가형2),5,0,Yes,1
감소형3),5,0,Yes,1
전후후박형4),7,0,Yes,1
연월중,3,0,No,0
합계,2,0,No,0
정액형1),5,0,Yes,1
증가형2),5,0,Yes,1
감소형3),5,0,Yes,1
전후후박형4),7,0,Yes,1
연월중,3,0,No,0
전국,2,0,No,0
서울,2,0,No,0
부산,2,0,No,0
대구,2,0,No,0
인천,2,0,No,0
광주,2,0,No,0
대전,2,0,No,0
울산,2,0,No,0
세종,2,0,No,0
경기,2,0,No,0
강원,2,0,No,0
충북,2,0,No,0
충남,2,0,No,0
전북,2,0,No,0
전남,2,0,No,0
경북,2,0,No,0
경남,2,0,No,0
제주,2,0,No,0
연월중,3,0,No,0
연월중,3,0,No,0
전국,2,0,No,0
서울,2,0,No,0
부산,2,0,No,0
대구,2,0,No,0
인천,2,0,No,0
광주,2,0,No,0
대전,2,0,No,0
울산,2,0,No,0
세종,2,0,No,0
경기,2,0,No,0
강원,2,0,No,0
충북,2,0,No,0
충남,2,0,No,0
전북,2,0,No,0
전남,2,0,No,0
경북,2,0,No,0
경남,2,0,No,0
제주,2,0,No,0
연월중,3,0,No,0
연월중1),5,0,Yes,1
전국,2,0,No,0
서울,2,0,No,0
부산,2,0,No,0
대구,2,0,No,0
인천,2,0,No,0
광주,2,0,No,0
대전,2,0,No,0
울산,2,0,No,0
세종,2,0,No,0
경기,2,0,No,0
강원,2,0,No,0
충북,2,0,No,0
충남,2,0,No,0
전북,2,0,No,0
전남,2,0,No,0
경북,2,0,No,0
경남,2,0,No,0
제주,2,0,No,0
연월중,3,0,No,0
연도말,3,0,No,0
전국,2,0,No,0
서울,2,0,No,0
부산,2,0,No,0
대구 ,2,0,No,0
인천 ,2,0,No,0
광주,2,0,No,0
대전,2,0,No,0
울산,2,0,No,0
경기,2,0,No,0
강원,2,0,No,0
충북 ,2,0,No,0
충남 ,2,0,No,0
전북 ,2,0,No,0
전남 ,2,0,No,0
경북 ,2,0,No,0
경남 ,2,0,No,0
제주 ,2,0,No,0
연도말,3,0,No,0
분기말,3,0,No,0
전국,2,0,No,0
서울,2,0,No,0
부산,2,0,No,0
대구 ,2,0,No,0
인천 ,2,0,No,0
광주,2,0,No,0
대전,2,0,No,0
울산,2,0,No,0
경기,2,0,No,0
강원,2,0,No,0
충북 ,2,0,No,0
충남 ,2,0,No,0
전북 ,2,0,No,0
전남 ,2,0,No,0
경북 ,2,0,No,0
경남 ,2,0,No,0
제주 ,2,0,No,0
분기말,3,0,No,0
발행회차,4,0,No,0
발행일자,4,0,No,0
가중평균,4,0,No,0
1년,2,0,No,0
2년,2,0,No,0
3년,2,0,No,0
5년,2,0,No,0
7년,2,0,No,0
10년,3,0,No,0
15년,3,0,No,0
20년,3,0,No,0
구분,2,0,No,0
1년,2,0,No,0
2년,2,0,No,0
3년,2,0,No,0
5년,2,0,No,0
7년,2,0,No,0
10년,3,0,No,0
15년,3,0,No,0
21년,3,0,No,0
21년,3,0,No,0
합계,2,0,No,0
자료유형,4,0,No,0
청구기호,4,0,No,0
등록번호,4,0,No,0
저자,2,0,No,0
서명,2,0,No,0
출판사,3,0,No,0
출판년도,4,0,No,0
Base=전체,7,0,Yes,1
사례수 (명),7,1,Yes,2
매우 불만,5,1,No,0
불만,2,0,No,0
불만족,3,0,No,0
보통,2,0,No,0
만족,2,0,No,0
매우 만족,5,1,No,0
만족,2,0,No,0
계,1,0,No,0
평균(점),5,0,Yes,2
Base=주택담보대출상품 이용자,17,1,Yes,1
사례수 (명),7,1,Yes,2
매우 불만이다,7,1,No,0
불만이다,4,0,No,0
①+②,3,0,Yes,3
보통이다,4,0,No,0
만족한다,4,0,No,0
매우 만족한다,7,1,No,0
④+⑤,3,0,Yes,3
계,1,0,No,0
평균 ,2,0,No,0
Base=주택담보대출상품 이용자,17,1,Yes,1
사례수 (명),7,1,Yes,2
3천만원 미만,7,1,No,0
3천만원 이상-,8,1,Yes,1
5천만원 이상-,8,1,Yes,1
7천만원 이상-,8,1,Yes,1
1억원 이상,6,1,No,0
계,1,0,No,0
평균,2,0,No,0
중앙값,3,0,No,0
상대,2,0,No,0
Base=전체,7,0,Yes,1
사례수 (명),7,1,Yes,2
이용하고 있음,7,1,No,0
이용하고 있지 않음,10,2,No,0
항구별,3,0,No,0
항공기계,4,0,No,0
승무원계,4,0,No,0
입항항공기수,6,0,No,0
입항승무원수,6,0,No,0
출항항공기수,6,0,No,0
출항승무원수,6,0,No,0
국적 및 지역,7,2,No,0
성별,2,0,No,0
합계,2,0,No,0
유학(D-2),7,0,Yes,3
전문학사(D-2-1),11,0,Yes,4
학사유학(D-2-2),11,0,Yes,4
석사유학(D-2-3),11,0,Yes,4
박사유학(D-2-4),11,0,Yes,4
연구유학(D-2-5),11,0,Yes,4
교환학생(D-2-6),11,0,Yes,4
교환학생(D-2-F),11,0,Yes,4
일반연수(D-4),9,0,Yes,3
대학부설어학원연수(D-4-1),16,0,Yes,4
외국어연수(D-4-7),12,0,Yes,4
총    계,6,4,No,0
393045,6,0,No,0
3437883,7,0,No,0
198941,6,0,No,0
1774123,7,0,No,0
194104,6,0,No,0
1663760,7,0,No,0
국적?지역,5,0,Yes,1
성별,2,0,No,0
성별합계,4,0,No,0
0-4세,4,0,Yes,1
5-9세,4,0,Yes,1
10-14세,6,0,Yes,1
15-19세,6,0,Yes,1
20-24세,6,0,Yes,1
25-29세,6,0,Yes,1
30-34세,6,0,Yes,1
35-39세,6,0,Yes,1
40-44세,6,0,Yes,1
45-49세,6,0,Yes,1
50-54세,6,0,Yes,1
55-59세,6,0,Yes,1
60세이상,5,0,No,0
시도,2,0,No,0
시군구,3,0,No,0
성별,2,0,No,0
총계,2,0,No,0
0~4세,4,0,Yes,1
5~9세,4,0,Yes,1
10~14세,6,0,Yes,1
15~19세,6,0,Yes,1
20~24세,6,0,Yes,1
25~29세,6,0,Yes,1
30~34세,6,0,Yes,1
35~39세,6,0,Yes,1
40~44세,6,0,Yes,1
45~49세,6,0,Yes,1
50~54세,6,0,Yes,1
55~59세,6,0,Yes,1
60~64세,6,0,Yes,1
65~69세,6,0,Yes,1
70~74세,6,0,Yes,1
75~79세,6,0,Yes,1
80세이상,5,0,No,0
국  적,4,2,No,0
성별,2,0,No,0
 계,1,0,No,0
1일,2,0,No,0
2일,2,0,No,0
3일,2,0,No,0
4일,2,0,No,0
5일,2,0,No,0
6~10일,5,0,Yes,1
11~20일,6,0,Yes,1
1개월 이하,6,1,No,0
2개월 이하,6,1,No,0
3개월 이하,6,1,No,0
6월 이하,5,1,No,0
1년 이하,5,1,No,0
2년 이하,5,1,No,0
3년 이하,5,1,No,0
5년 이하,5,1,No,0
10년 이하,6,1,No,0
10년 초과,6,1,No,0
국적?지역,5,0,Yes,1
계,1,0,No,0
강제퇴거,4,0,No,0
출국명령,4,0,No,0
출국권고,4,0,No,0
소계(통고처분),8,0,Yes,2
체류(통고처분),8,0,Yes,2
출국(통고처분),8,0,Yes,2
기타(통고처분),8,0,Yes,2
금액(통고처분),8,0,Yes,2
소계(처분면제),8,0,Yes,2
체류(처분면제),8,0,Yes,2
출국(처분면제),8,0,Yes,2
기타(처분면제),8,0,Yes,2
소계(과태료),7,0,Yes,2
체류(과태료),7,0,Yes,2
출국(과태료),7,0,Yes,2
기타(과태료),7,0,Yes,2
금액(과태료),7,0,Yes,2
고발,2,0,No,0
경고,2,0,No,0
시도,2,0,No,0
시군구,3,0,No,0
성별,2,0,No,0
총계,2,0,No,0
외교(A-1),7,0,Yes,3
공무(A-2),7,0,Yes,3
문화예술(D-1),9,0,Yes,3
구직(D-10),8,0,Yes,3
유학(D-2),7,0,Yes,3
기술연수(D-3),9,0,Yes,3
일반연수(D-4),9,0,Yes,3
취재(D-5),7,0,Yes,3
종교(D-6),7,0,Yes,3
주재(D-7),7,0,Yes,3
기업투자(D-8),9,0,Yes,3
무역경영(D-9),9,0,Yes,3
교수(E-1),7,0,Yes,3
선원취업(E-10),10,0,Yes,3
회화(E-2),7,0,Yes,3
연구(E-3),7,0,Yes,3
기술지도(E-4),9,0,Yes,3
전문직업(E-5),9,0,Yes,3
예술흥행(E-6),9,0,Yes,3
특정활동(E-7),9,0,Yes,3
비전문취업(E-9),10,0,Yes,3
방문동거(F-1),9,0,Yes,3
거주(F-2),7,0,Yes,3
동반(F-3),7,0,Yes,3
영주(F-5),7,0,Yes,3
결혼이민(F-6),9,0,Yes,3
기타(G-1),7,0,Yes,3
관광취업(H-1),9,0,Yes,3
방문취업(H-2),9,0,Yes,3
기타,2,0,No,0
No,2,0,No,0
특허종류,4,0,No,0
발명의명칭,5,0,No,0
발명자,3,0,No,0
출원국가,4,0,No,0
특허등록일,5,0,No,0
특허등록번호,6,0,No,0
센터명,3,0,No,0
형식,2,0,No,0
수리번호,4,0,No,0
시,1,0,No,0
구,1,0,No,0
동,1,0,No,0
리,1,0,No,0
번지,2,0,No,0
상세주소,4,0,No,0
소방용수시설종별코드,10,0,No,0
배관구경,4,0,No,0
수압,2,0,No,0
표지판설치여부,7,0,No,0
인근건물,4,0,No,0
인근건물과의거리,8,0,No,0
사용여부,4,0,No,0
소방용수X좌표,7,0,No,0
소방용수Y좌표,7,0,No,0
NO.,3,0,Yes,1
국가명,3,0,No,0
이전 등급 ,5,1,No,0
현재등급,4,0,No,0
소재지,3,0,No,0
공사명,3,0,No,0
시공자(공사업체),9,0,Yes,2
착공일자,4,0,No,0
준공일자,4,0,No,0
부서,2,0,No,0
팀,1,0,No,0
100 KM,6,1,No,0
200 KM,6,1,No,0
300 KM,6,1,No,0
400 KM,6,1,No,0
400 KM 초과,9,2,No,0
순번,2,0,No,0
시.도,3,0,Yes,1
기초,2,0,No,0
센터명,3,0,No,0
기관명(원소속),8,0,Yes,2
전화번호,4,0,No,0
홈페이지,4,0,No,0
우편번호,4,0,No,0
주소,2,0,No,0
구 분,3,1,No,0
2008,4,0,No,0
2009,4,0,No,0
2010,4,0,No,0
2011,4,0,No,0
2012,4,0,No,0
2013,4,0,No,0
2014,4,0,No,0
2015,4,0,No,0
구  분,4,2,No,0
   기계   ,2,0,No,0
   재료금속   ,4,0,No,0
   전기전자   ,4,0,No,0
   정보통신   ,4,0,No,0
   화공   ,2,0,No,0
   건설   ,2,0,No,0
   제조기타   ,4,0,No,0
   사업서비스   ,5,0,No,0
   섬유   ,2,0,No,0
   환경   ,2,0,No,0
   농업   ,2,0,No,0
   기타   ,2,0,No,0
   계   ,1,0,No,0
구  분,4,2,No,0
 기계 ,2,0,No,0
 재료금속 ,4,0,No,0
 전기전자 ,4,0,No,0
 정보통신 ,4,0,No,0
 화공 ,2,0,No,0
 건설 ,2,0,No,0
 제조기타 ,4,0,No,0
 사업서비스 ,5,0,No,0
 섬유 ,2,0,No,0
 환경 ,2,0,No,0
 농업 ,2,0,No,0
 기타 ,2,0,No,0
 계 ,1,0,No,0
구  분,4,2,No,0
 서울 ,2,0,No,0
 인천/경기 ,5,0,Yes,1
 부산/경남 ,5,0,Yes,1
 대구/경북 ,5,0,Yes,1
 대전/충남 ,5,0,Yes,1
 충북/세종 ,5,0,Yes,1
 광주/전남 ,5,0,Yes,1
 전북 ,2,0,No,0
 강원/제주 ,5,0,Yes,1
 계 ,1,0,No,0
구분,2,0,No,0
  서울특별시 ,5,0,No,0
  인천광역시/경기도  ,9,0,Yes,1
  부산광역시/경상남도  ,10,0,Yes,1
  대구광역시/경상북도  ,10,0,Yes,1
  대전광역시/충청남도  ,10,0,Yes,1
  충청북도/세종특별자치시  ,12,0,Yes,1
